# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sat Oct  4 11:56:26 2025
#
# User preference: *
#
# COLUMN koi_period:     Orbital Period [days]
# COLUMN koi_duration:   Transit Duration [hrs]
# COLUMN koi_prad:       Planetary Radius [Earth radii]
# COLUMN koi_insol:      Insolation Flux [Earth flux]
# COLUMN koi_teq:        Equilibrium Temperature [K]
# COLUMN koi_steff:      Stellar Effective Temperature [K]
# COLUMN koi_srad:       Stellar Radius [Solar radii]
#
loc_rowid,koi_period,koi_duration,koi_prad,koi_insol,koi_teq,koi_steff,koi_srad
6131,2.976018920,5.50000,164.46,14524.05,2799.0,5140.00,7.7460
6132,2.882424694,25.91000,399.44,17023.71,2912.0,4705.00,8.0580
6133,220.142913000,19.52800,5.94,5.40,389.0,6340.00,1.3930
6134,473.951030000,11.77800,3.32,3.21,341.0,6513.00,1.8100
6135,0.534109403,0.95130,2.28,217941.01,5513.0,10747.00,2.4320
6136,168.771180000,2.26300,2825.04,0.93,251.0,4936.00,0.7190
6137,29.609426300,2.71000,2.87,91.56,789.0,6079.00,1.7830
6138,22.913832200,4.85500,30.24,89.68,785.0,6154.00,1.3340
6139,538.368550000,19.26000,2.37,0.74,237.0,6148.00,1.0150
6140,65.532718100,2.25600,1.79,8.61,437.0,5755.00,0.9230
6141,161.537665000,2.65000,1.37,6.04,400.0,6033.00,1.3580
6142,1.018360336,7.62200,107.00,6627.64,2302.0,6160.00,1.4630
6143,209.967521000,2.58500,1.16,3.29,344.0,6437.00,1.0420
6144,369.730110000,14.27000,1.66,1.34,274.0,6283.00,0.9990
6145,78.040649060,2.15000,,,,,
6146,396.349253000,2.68500,2.39,1.73,293.0,6495.00,1.1680
6147,0.502807253,1.01493,26.81,2623.68,1825.0,5109.00,0.7150
6148,21.368434100,1.18000,1.72,21.86,551.0,5204.00,0.7860
6149,149.526152000,3.03300,1.69,0.39,202.0,3978.00,0.6280
6150,2.845736321,11.57030,402.16,20649.68,3058.0,4878.00,10.1540
6151,29.563295200,1.56200,1.90,18.23,527.0,5595.00,0.8280
6152,181.812140000,16.16400,2.04,2.60,324.0,6060.00,0.9250
6153,435.506350000,34.16000,2.06,0.61,225.0,5750.00,0.8820
6154,525.560452000,2.32700,12.74,3.92,359.0,4954.00,3.7960
6155,43.600124670,1.48000,,,,,
6156,1.710299164,3.92227,57.97,1700.05,1638.0,6082.00,1.0060
6157,252.044440000,5.13000,2.49,0.35,196.0,4514.00,0.6640
6158,1.395088730,2.09000,,105390.13,,,
6159,95.688682000,6.46500,28.41,283.07,1046.0,5040.00,13.0560
6160,153.521361000,3.89300,3.09,13.99,493.0,6233.00,1.9210
6161,38.168652000,5.08600,1.40,55.36,696.0,6164.00,1.4650
6162,3.003180100,2.81400,4.70,2630.88,1827.0,6606.00,1.7680
6163,2.963841680,5.47680,43.70,925.63,1406.0,6095.00,1.1580
6164,69.089357000,6.20700,1.47,2.87,332.0,4848.00,0.6980
6165,43.142257000,61.73000,37.88,58.68,706.0,6198.00,1.7690
6166,3.290304098,1.72150,4.91,20.06,540.0,3386.00,0.4270
6167,40.988212400,3.59900,1.44,43.98,657.0,6705.00,1.1740
6168,326.705520000,3.36000,2.83,1.61,287.0,6036.00,0.9980
6169,138.333748000,2.39100,6.28,13.45,488.0,4948.00,2.5470
6170,343.498160000,7.46000,1.27,0.17,164.0,4256.00,0.6240
6171,11.258231100,16.89000,1.24,46.86,667.0,5242.00,0.7220
6172,139.542191470,3.42000,,,,,
6173,155.046089000,10.20500,444.08,347.12,1101.0,6513.00,12.6130
6174,14.364154200,2.62900,0.98,94.33,795.0,5925.00,1.0330
6175,12.427618500,18.56000,1.14,82.45,768.0,5869.00,0.9420
6176,12.427076000,17.44700,0.82,135.77,870.0,5841.00,1.1930
6177,22.493275100,3.17200,6.04,463.56,1183.0,5186.00,4.9800
6178,315.502534000,3.11200,19.71,24.01,565.0,4970.00,7.7520
6179,215.732414000,1.91500,1.26,1.72,292.0,5790.00,0.8560
6180,276.541679760,7.76000,,,,,
6181,4.139605130,3.31000,1.24,789.48,1352.0,6535.00,1.1810
6182,200.799760020,7.64190,48.77,2.00,303.0,5896.00,0.9160
6183,8.090695200,2.64800,0.80,102.43,811.0,5374.00,0.9020
6184,1.195515364,6.08509,156.91,11494.67,2640.0,6047.00,2.2640
6185,210.971635000,3.57800,2.04,1.75,293.0,5838.00,0.8970
6186,188.954072000,14.17000,2.46,11.36,468.0,6392.00,1.8990
6187,42.026460000,2.55300,1.50,23.47,561.0,6158.00,1.0160
6188,372.046970000,14.29000,2.70,1.28,271.0,6173.00,1.0410
6189,438.815240000,6.75000,1.36,0.39,202.0,5324.00,0.7550
6190,18.622214000,4.42000,20.83,347.32,1101.0,6235.00,2.4710
6191,27.892334500,2.20400,2.10,100.41,807.0,5873.00,1.7800
6192,579.815210000,5.43000,2.71,0.53,218.0,5822.00,0.9690
6193,19.127883740,2.00000,,,,,
6194,452.100930000,12.69000,2.08,0.99,254.0,6276.00,0.9560
6195,0.790606900,3.39960,17.97,1201.17,1503.0,4994.00,0.7200
6196,24.571486700,29.96000,3.04,39.00,637.0,5977.00,0.9560
6197,0.681137796,2.72870,45.75,3995.23,2025.0,5872.00,0.8640
6198,3.722404453,2.52140,144.20,323.40,1082.0,5747.00,0.7990
6199,230.385488000,3.13400,10.13,17.57,522.0,5024.00,4.3310
6200,222.849093120,2.43000,,,,,
6201,493.742420000,5.68500,7.15,3.90,358.0,5015.00,3.2430
6202,1.714414962,5.17207,116.92,4099.19,2042.0,6351.00,1.6130
6203,646.287893320,5.39144,43.47,2.03,304.0,6582.00,1.7770
6204,290.438547000,12.85000,1.11,0.72,235.0,5392.00,0.7750
6205,0.766298172,1.78462,15.64,5154.54,2163.0,6267.00,0.9960
6206,1.049468616,4.84800,0.84,14709.49,2808.0,7479.00,1.6670
6207,2.362348096,3.59790,89.55,4625.06,2104.0,5088.00,3.2930
6208,136.830243000,2.95600,17.22,80.57,764.0,5096.00,8.0380
6209,103.284757000,1.67400,1.96,27.31,583.0,6185.00,2.1010
6210,36.190463800,1.91900,1.69,29.08,592.0,6210.00,1.0330
6211,419.752240000,4.15400,2.82,1.03,257.0,6137.00,1.0160
6212,419.959290000,13.86000,1.53,1.18,266.0,5953.00,1.0680
6213,206.309658000,1.49800,2.36,4.01,361.0,6028.00,1.2670
6214,8.461847280,35.52500,4.92,1233.13,1511.0,7663.00,1.9130
6215,681.017560000,8.74000,1.69,1.33,274.0,6295.00,1.4350
6216,2.195096340,1.79600,1.32,725.21,1324.0,5799.00,0.8780
6217,9.942228056,2.45451,22.15,70.93,740.0,5268.00,0.8430
6218,141.005827910,3.00000,,,,,
6219,22.290356200,1.62300,1.13,37.67,632.0,5597.00,1.0000
6220,73.923995500,1.69900,1.64,2.64,325.0,5040.00,0.6580
6221,1.843736200,21.04000,25.26,1655.74,1628.0,6032.00,1.1140
6222,55.180772000,9.79100,2.37,18.79,531.0,6306.00,1.0760
6223,281.369260000,66.89200,56.94,15.57,507.0,4818.00,5.3030
6224,84.640585300,2.65700,1.72,1.27,271.0,4386.00,0.6300
6225,262.711620000,7.72000,3.69,1.29,272.0,5398.00,0.9900
6226,6.035364300,9.21100,1.88,2779.94,1852.0,7377.00,2.5520
6227,15.202442600,8.11000,113.97,18026.22,2955.0,3984.00,41.3670
6228,1.523278070,3.81300,22.88,33813.44,3461.0,4477.00,7.9120
6229,260.311199040,3.23000,,,,,
6230,574.370640000,11.89000,3.11,3.53,350.0,6749.00,1.9050
6231,253.877060000,11.18000,1.81,2.95,334.0,6553.00,1.0860
6232,523.369210000,1.00700,17.45,0.78,240.0,6397.00,0.9130
6233,110.089267000,1.57500,2.40,2.54,322.0,5465.00,0.7500
6234,219.931324000,4.81800,2.30,1.43,279.0,5557.00,0.9120
6235,385.292120000,19.41700,1.57,1.68,290.0,6440.00,1.0530
6236,80.292171000,1.93600,1.33,10.49,459.0,6188.00,1.0490
6237,1.049406508,3.00720,27.45,137177.82,4913.0,4745.00,13.4170
6238,455.195496000,3.56500,2.09,1.67,290.0,6478.00,1.2090
6239,3.589570450,3.41800,2.49,131.02,862.0,4608.00,0.7460
6240,2.404353250,6.82500,24.16,806.18,1359.0,5780.00,1.0000
6241,37.078668000,4.40300,0.80,7.27,419.0,5120.00,0.6500
6242,50.553980000,6.15900,0.94,4.29,367.0,4895.00,0.6870
6243,228.196872000,3.52500,1.42,3.66,353.0,6425.00,1.1380
6244,44.714450094,5.76150,50.54,19.09,533.0,6185.00,0.9410
6245,200.235049700,23.61200,10.99,2.63,325.0,6108.00,0.9970
6246,40.880153900,5.47200,0.92,1.17,265.0,3746.00,0.4690
6247,31.503458700,3.31500,1.17,13.02,484.0,5269.00,0.8230
6248,22.238106200,2.68000,1.09,57.27,702.0,6192.00,1.0550
6249,20.547776900,4.63400,1.67,53.65,690.0,5922.00,1.0570
6250,25.166806000,2.11100,2.72,12.84,483.0,5013.00,0.7040
6251,323.972022000,1.25000,2.96,2.11,307.0,6002.00,1.3020
6252,1.752562808,6.12450,124.23,3915.22,2018.0,5853.00,1.7950
6253,45.582711900,3.19300,2.42,198.31,957.0,7266.00,2.7150
6254,1.891401380,9.52000,25.67,849.60,1377.0,5504.00,0.9520
6255,6.702580070,4.63200,403.01,11398.60,2635.0,4799.00,13.6520
6256,6.209539100,2.75200,30.47,104479.02,4585.0,3861.00,46.1690
6257,363.170770000,28.26000,9.82,101.64,810.0,10134.00,4.8420
6258,615.160330000,3.95800,4.48,8.08,430.0,7937.00,2.7110
6259,1.891247380,4.69700,1.20,225.34,989.0,4615.00,0.5890
6260,1.891258830,4.65600,23.60,95092.90,4480.0,4449.00,14.8940
6261,362.127300000,6.71900,1.68,0.07,132.0,3734.00,0.5130
6262,353.367050000,3.27900,2.60,57.03,701.0,8892.00,4.3500
6263,180.411858100,3.29000,8.86,2.77,329.0,6032.00,0.9730
6264,4.750256809,1.92780,12.35,4504.96,2090.0,5161.00,5.7530
6265,623.005238000,23.56150,66.64,0.64,229.0,5689.00,1.2070
6266,45.418106040,5.30000,,,,,
6267,1.878877205,5.87680,109.55,9554.79,2523.0,7542.00,1.9990
6268,0.938857507,3.98767,1148.70,526061.85,6867.0,4217.00,27.6760
6269,287.465796640,9.06000,,,,,
6270,32.245486000,13.86000,1.18,51.39,683.0,6197.00,1.2080
6271,392.472910000,7.86700,5.46,9.04,442.0,6626.00,2.7040
6272,142.204001090,3.00000,,,,,
6273,149.237142000,2.50300,2.22,1.89,299.0,5492.00,0.8120
6274,501.516980000,3.80900,1.99,0.59,224.0,5796.00,0.9060
6275,357.770960000,12.99900,1.42,0.90,249.0,5523.00,0.9810
6276,531.332820000,3.70200,2.67,0.77,239.0,6163.00,1.0220
6277,396.048721000,16.37600,13.52,4.43,370.0,5327.00,2.8820
6278,326.370361000,4.52600,22.60,33.84,615.0,5188.00,9.3430
6279,148.666527000,4.35300,6.81,23.08,559.0,5155.00,3.8700
6280,163.104677000,2.12900,2.58,3.06,337.0,5766.00,1.0400
6281,1.106569650,1.66900,1.09,3696.18,1988.0,6237.00,1.1650
6282,46.270524872,8.93033,35.98,25.29,572.0,6357.00,1.0720
6283,13.425616100,11.78100,1.66,224.45,987.0,6686.00,1.3320
6284,590.440650000,7.55000,1.62,1.70,291.0,6782.00,1.4170
6285,28.880086070,1.35000,,,,,
6286,2.858879267,2.37530,515.07,41379.77,3638.0,4893.00,16.2740
6287,241.647602000,1.74200,1.88,1.92,300.0,5962.00,0.9890
6288,528.079623340,3.49000,,,,,
6289,25.221892900,14.84000,,101.29,,,
6290,105.521274620,2.52000,,,,,
6291,581.729006000,6.64700,2.74,2.12,308.0,5765.00,2.0050
6292,420.929203580,17.39850,62.76,1.74,293.0,6461.00,1.1970
6293,393.946106000,6.01200,18.07,8.83,440.0,4888.00,4.6220
6294,194.896925000,2.50400,8.98,25.77,575.0,5269.00,3.7060
6295,56.001782000,1.70600,1.54,27.51,584.0,6116.00,1.3320
6296,471.950762530,5.03000,,,,,
6297,101.928291000,2.17100,1.70,5.55,391.0,5489.00,1.1100
6298,379.631350000,16.78000,1.67,0.19,168.0,4847.00,0.5270
6299,69.932459000,2.03000,8.25,102.62,812.0,5207.00,5.1830
6300,287.377314000,18.82100,11.67,3.56,350.0,5548.00,1.7930
6301,535.937230000,11.85000,1.83,0.63,227.0,6014.00,0.9580
6302,367.727670000,3.10400,1.96,0.27,184.0,4869.00,0.6570
6303,4.206012510,6.82000,0.82,239.82,1004.0,5514.00,0.7900
6304,313.051405000,10.96900,2.91,2.20,310.0,6218.00,1.1850
6305,4.182361240,6.70175,69.37,680.56,1303.0,6188.00,1.1660
6306,18.982830500,6.30300,0.72,59.15,707.0,5962.00,1.0350
6307,186.594660000,16.57000,2.66,3.07,338.0,6163.00,1.0130
6308,7.871736980,2.61900,0.54,130.96,862.0,5428.00,0.9400
6309,357.437578000,15.90300,3.13,7.53,422.0,7610.00,1.8620
6310,215.634356000,15.09700,1.92,6.28,404.0,6163.00,1.5680
6311,30.928898000,3.43600,8.10,288.95,1051.0,5029.00,5.1270
6312,7.155547398,4.57110,48.93,4166.27,2049.0,4992.00,8.0520
6313,293.392635000,3.66100,6.84,7.93,428.0,5203.00,3.0550
6314,63.024229000,5.77000,1.50,7.66,424.0,5691.00,0.8870
6315,506.771836000,10.53500,1.80,1.35,275.0,6035.00,1.2830
6316,5.433613470,1.03380,2.09,21.27,548.0,3694.00,0.5660
6317,47.822786810,1.19000,,,,,
6318,348.963470000,13.84000,2.04,0.36,198.0,4823.00,0.7920
6319,57.114396600,2.18200,1.82,17.64,523.0,6136.00,1.1060
6320,59.403783900,10.04100,1.65,24.93,570.0,6373.00,1.2090
6321,485.912760000,2.42000,3.61,0.66,230.0,5957.00,0.9370
6322,20.531170800,5.67000,1.39,24.52,568.0,5398.00,0.8050
6323,2.311640740,2.31700,39.73,65140.27,4074.0,4883.00,18.4270
6324,43.581043000,6.88300,1.94,22.89,558.0,6225.00,1.0310
6325,327.063000000,8.06000,2.82,0.89,248.0,5750.00,0.8820
6326,21.928665380,9.75260,65.97,220.41,983.0,5001.00,3.0280
6327,651.074310000,5.60300,1.55,0.71,234.0,5696.00,1.2610
6328,49.178224400,5.80000,1.79,11.32,468.0,5674.00,0.8390
6329,545.546180000,6.94400,2.01,1.82,296.0,6432.00,1.4760
6330,1.928420823,3.82530,79.40,2960.96,1882.0,6615.00,1.3260
6331,328.848460000,5.45000,2.23,0.54,219.0,5382.00,0.7240
6332,271.790292000,2.94400,2.38,3.72,354.0,6484.00,1.3200
6333,125.957819750,8.63000,,,,,
6334,3.564524900,2.06200,0.60,265.37,1029.0,5435.00,0.8240
6335,426.344440000,14.13900,1.33,2.29,314.0,6395.00,1.3940
6336,48.245550100,1.37500,0.64,9.61,449.0,5441.00,0.8270
6337,256.846143000,6.28900,46743.40,15.52,506.0,5208.00,4.3290
6338,146.931518000,23.78000,2.89,5.78,395.0,6237.00,1.1350
6339,377.311149000,3.33000,2.56,0.83,243.0,5897.00,0.8910
6340,265.741374000,18.07800,3.24,6.90,413.0,6537.00,1.8590
6341,470.653570000,3.45800,2.99,0.75,238.0,6039.00,0.9510
6342,309.193470000,23.51000,3.07,0.73,236.0,5504.00,0.8190
6343,1.541530919,4.86910,115.49,12320.99,2689.0,7631.00,1.9370
6344,122.713036000,3.99900,1.79,5.66,393.0,6244.00,1.0090
6345,15.185755820,0.63300,2.26,170.46,922.0,6311.00,1.3390
6346,25.502366990,1.80000,,,,,
6347,290.625016000,4.41100,2.86,4.67,375.0,5195.00,2.4090
6348,2.945414866,2.70200,38.32,36765.85,3531.0,4403.00,12.9270
6349,59.143821170,1.74000,,,,,
6350,232.822285000,0.99000,48.88,2.05,305.0,6106.00,0.9660
6351,146.355097000,5.03400,0.82,0.08,135.0,3401.00,0.2900
6352,26.092284000,6.62300,1.35,62.57,717.0,6346.00,1.2140
6353,0.523493764,0.90150,1.82,38110.61,3565.0,6122.00,2.4550
6354,514.142210000,4.15300,2.98,0.36,198.0,5524.00,0.7800
6355,47.062897800,1.54500,4.10,12.90,483.0,5838.00,0.8970
6356,26.737139497,4.68919,29.28,43.59,655.0,5794.00,1.1550
6357,310.612990000,2.56200,3.04,1.43,279.0,6063.00,1.0010
6358,461.141700000,3.87500,7.10,6.70,410.0,5071.00,3.6980
6359,0.987069622,1.00920,2.43,5878.09,2232.0,6602.00,1.2230
6360,329.714910000,12.11000,1.39,0.68,232.0,5576.00,0.7580
6361,100.345648000,7.93900,1.57,2.62,325.0,5180.00,0.8000
6362,111.187116000,3.56900,1.51,8.86,440.0,5806.00,1.2810
6363,1.237085650,5.74300,36.31,5293.07,2174.0,6556.00,1.3240
6364,498.249380000,8.73000,14.02,8.95,441.0,4949.00,6.3340
6365,1.573020098,15.57400,31.60,4693.57,2113.0,6770.00,1.4490
6366,27.765596000,19.49000,1.20,31.66,605.0,5897.00,0.9990
6367,1.534679933,1.72370,18.39,38505.56,3570.0,4965.00,8.8340
6368,71.598890000,10.53000,4.49,40.96,645.0,6637.00,1.6620
6369,367.675800000,23.50000,2.77,1.27,271.0,6140.00,1.0480
6370,354.211540000,18.59400,8.41,4.12,363.0,4842.00,3.0350
6371,171.028691000,11.78400,2.49,4.72,376.0,6123.00,1.2520
6372,624.903380000,12.16900,2.77,2.48,320.0,7089.00,1.7290
6373,25.533853500,2.07600,1.18,6.66,410.0,4445.00,0.6350
6374,339.189980000,5.11700,2.75,0.96,253.0,5544.00,0.9660
6375,77.669678090,3.01000,,,,,
6376,2.976012511,6.52033,79.99,1119.89,1476.0,6572.00,1.0800
6377,349.736520000,3.42800,2.32,0.52,216.0,5310.00,0.7960
6378,1.606003121,4.88602,360.08,30041.73,3359.0,5297.00,5.0590
6379,61.438007000,3.86100,14.79,255.93,1020.0,5080.00,8.5270
6380,436.188130000,11.35000,1.64,2.84,331.0,6499.00,1.4970
6381,147.863607000,1.94800,2.03,2.05,305.0,5485.00,0.8670
6382,586.917118070,5.32000,,,,,
6383,21.157957300,4.70600,1.63,51.22,682.0,6063.00,1.0120
6384,19.545185000,1.59700,0.76,92.09,790.0,6273.00,1.1600
6385,215.044269000,3.51700,1.89,2.07,306.0,5651.00,1.0200
6386,169.330666000,2.60000,16.68,56.11,698.0,5106.00,7.0520
6387,1.174683069,2.51670,3.06,3076.92,1901.0,5974.00,1.1430
6388,33.294800500,2.99700,1.46,30.67,600.0,6217.00,0.9890
6389,249.351540000,13.76000,4.42,1.65,289.0,5780.00,1.0000
6390,371.564920000,14.73600,1.89,1.06,259.0,5735.00,0.9720
6391,546.533090000,16.04000,1.03,0.02,94.0,3434.00,0.3600
6392,364.631890000,22.93000,2.06,1.86,298.0,6446.00,1.1550
6393,330.738115000,4.99800,4.42,4.70,375.0,5458.00,2.4530
6394,78.876125000,4.91200,2.03,7.86,427.0,6046.00,0.9270
6395,476.397520000,12.13000,1.82,1.09,261.0,6300.00,1.0640
6396,231.364508000,4.74700,2.45,0.40,202.0,4691.00,0.6040
6397,106.779168000,1.90500,1.94,22.43,555.0,7158.00,1.4940
6398,444.042570000,10.90000,1.48,0.47,211.0,5776.00,0.7260
6399,12.574887200,3.54900,1.03,3.49,349.0,3552.00,0.3870
6400,484.172005000,4.56600,2.38,0.72,235.0,5858.00,1.0400
6401,277.774990000,7.07000,2.48,0.52,216.0,4949.00,0.7300
6402,561.081910000,14.94000,1.93,1.00,255.0,6014.00,1.2580
6403,211.330867000,4.66000,2.09,1.92,300.0,5941.00,0.9110
6404,28.615014000,24.74000,1.69,88.66,783.0,5562.00,1.9870
6405,105.590474800,2.18800,8.16,47.59,670.0,4869.00,4.3830
6406,3.017155419,13.38980,38.71,1155.07,1486.0,5893.00,1.3020
6407,94.818136000,83.31000,,112.85,,,
6408,52.672762400,3.03900,1.64,17.45,521.0,6184.00,1.0380
6409,34.488690300,1.22000,0.71,17.87,524.0,5629.00,0.8860
6410,2.622830100,7.29719,70.62,917.98,1403.0,6233.00,0.9880
6411,222.068928000,1.93800,29.97,88.22,782.0,5221.00,12.0420
6412,0.564933980,2.43850,30.51,5609.14,2206.0,5808.00,0.8980
6413,246.121740000,18.00000,7233.87,1.68,291.0,5780.00,1.0000
6414,159.058460000,10.08000,1.54,4.73,376.0,6365.00,1.0330
6415,550.865140000,14.54800,2.06,0.76,238.0,5912.00,1.1150
6416,380.394740000,10.77500,1.84,0.60,224.0,5772.00,0.7450
6417,419.213140000,6.38500,5.06,0.83,243.0,5780.00,1.0000
6418,350.984740000,14.49000,1.97,0.63,228.0,5473.00,0.8160
6419,298.468800000,3.74800,11.33,22.32,554.0,5189.00,6.4910
6420,12.574720700,2.89600,1.45,54.46,693.0,5654.00,0.7740
6421,43.227930810,1.39000,,,,,
6422,528.109840000,18.01000,0.77,0.39,201.0,5618.00,0.8110
6423,63.123797620,1.87000,,,,,
6424,358.544555520,11.46000,,,,,
6425,119.669671000,20.67000,2.21,6.88,413.0,6382.00,1.0590
6426,598.317910000,16.07000,1.27,0.21,173.0,5216.00,0.7350
6427,33.372653800,3.66300,1.95,13.70,491.0,5504.00,0.7960
6428,18.407836710,1.55000,,,,,
6429,143.163697000,4.85400,20.03,71.41,741.0,5145.00,7.6530
6430,250.485800000,12.72000,2.10,0.86,246.0,5377.00,0.8140
6431,401.387120000,32.21000,2.04,1.98,303.0,5858.00,1.4980
6432,49.312677000,4.05700,2.84,3.22,342.0,4541.00,0.6660
6433,288.942760000,11.43000,1.05,1.16,265.0,5786.00,0.8270
6434,273.685742700,8.38810,37.15,4.27,367.0,6033.00,1.6500
6435,28.111709500,1.68900,1.19,30.39,599.0,5780.00,1.0000
6436,17.745456135,4.06780,116.14,353.47,1106.0,6337.00,2.2160
6437,603.310200000,8.02500,2.60,0.92,250.0,6446.00,1.1250
6438,7.202811850,2.83050,3.06,93.79,794.0,5388.00,0.7170
6439,36.477278800,2.09200,1.65,7.89,427.0,4910.00,0.7550
6440,282.030900000,14.69000,3.22,2.32,315.0,6343.00,1.1370
6441,179.254650000,22.35000,1.35,1.94,301.0,5692.00,0.8200
6442,65.752109000,6.85400,2.00,10.36,458.0,5816.00,1.0300
6443,249.613772950,3.20000,,,,,
6444,59.965517500,1.89000,1.92,12.67,481.0,5729.00,1.1050
6445,399.496710000,5.35100,1.39,1.59,286.0,6224.00,1.1770
6446,112.951287000,4.28400,15.19,88.86,783.0,5215.00,6.4280
6447,103.363691000,6.01200,2.00,5.19,385.0,5762.00,1.0220
6448,251.958533000,4.74200,1.40,1.69,291.0,5870.00,0.9850
6449,276.879492000,3.77900,11.67,1.08,260.0,5324.00,0.9660
6450,389.169027000,3.75900,15.36,17.15,519.0,5075.00,6.9180
6451,418.043550000,10.77700,13.73,10.83,463.0,5110.00,5.4690
6452,18.789709840,4.13997,44.01,75.60,752.0,6477.00,0.8840
6453,0.915782856,2.24000,32.86,6663.73,2307.0,6318.00,1.3330
6454,0.668827160,1.06900,124.42,7165673.12,13184.0,3711.00,150.0910
6455,370.059180000,11.86000,1.90,0.43,206.0,5228.00,0.7510
6456,43.542878100,3.67680,17.47,53.04,688.0,6669.00,1.4270
6457,19.453429600,4.87300,1.25,72.59,744.0,6372.00,1.0150
6458,3.722736830,8.55200,0.52,350.89,1104.0,5898.00,0.8190
6459,3.722936900,10.57000,0.46,28.81,591.0,3724.00,0.4800
6460,1.804550620,2.16600,0.65,1457.85,1577.0,6006.00,1.0190
6461,10.195506500,2.44700,1.02,45.18,661.0,5182.00,0.6660
6462,232.916142000,7.03700,1.20,4.02,361.0,5807.00,1.4960
6463,3.661155360,14.80700,0.81,1093.71,1466.0,6356.00,1.3080
6464,267.282521000,7.78800,1.43,0.44,207.0,4926.00,0.6620
6465,16.934810400,3.40800,1.31,15.77,508.0,4650.00,0.7060
6466,44.705587600,6.26200,72.59,15.83,509.0,5942.00,0.9380
6467,57.388826200,3.54300,1.88,6.41,406.0,5242.00,0.8560
6468,126.514576380,2.15000,,,,,
6469,14.516815100,5.79600,1.82,265.78,1030.0,5934.00,1.8850
6470,225.434204220,13.02000,,,,,
6471,359.986530000,3.86600,1.76,0.38,200.0,5171.00,0.6770
6472,1.540399732,1.63000,0.58,700.19,1312.0,5160.00,0.7840
6473,1.540389045,1.83250,32.54,86889.72,4379.0,4964.00,15.1550
6474,1.540393027,1.75000,2.17,1200.85,1502.0,5466.00,0.9460
6475,0.888045184,2.19610,2.04,15984.12,2870.0,6316.00,2.0870
6476,43.931159600,12.93950,58.37,156.74,902.0,4888.00,5.1320
6477,494.624090000,8.36000,1.04,0.11,145.0,4302.00,0.6040
6478,573.238260000,2.64100,6.93,3.09,338.0,5172.00,3.2640
6479,314.765374000,3.32500,2.00,0.53,217.0,5228.00,0.7550
6480,110.752141250,2.09000,,,,,
6481,121.182504500,2.97000,,,,,
6482,78.604360610,4.65559,34.80,8.68,438.0,5938.00,0.9850
6483,294.202469000,2.36000,2.61,6.09,401.0,6897.00,1.6350
6484,588.105040000,15.47400,1.77,0.67,231.0,6214.00,0.9650
6485,116.170346000,2.65600,1.68,2.49,320.0,5510.00,0.7620
6486,452.300530000,5.91800,2.29,0.37,199.0,5396.00,0.7660
6487,39.593105300,2.30600,1.22,21.06,546.0,6046.00,0.9720
6488,1.559357180,2.89200,1.39,7676.02,2389.0,6475.00,1.9000
6489,100.629443000,1.70800,1.75,6.84,412.0,6351.00,0.9210
6490,438.983960000,9.62000,32.58,30.43,599.0,5053.00,11.7060
6491,273.169948000,2.70100,2.80,4.08,362.0,5880.00,1.6500
6492,14.512362200,4.16300,2.08,38.60,636.0,5094.00,0.8700
6493,1.434200327,5.96800,44.76,7985.65,2410.0,6911.00,1.5010
6494,8.653098686,3.90710,77.15,725.95,1324.0,6911.00,1.5010
6495,2.302365255,23.88000,63.06,1429.81,1568.0,5948.00,1.2290
6496,0.575445783,0.84630,1.30,34528.16,3478.0,6215.00,2.3960
6497,214.715417000,34.14600,71.79,31.00,602.0,5022.00,5.8260
6498,23.029522200,7.96000,20.81,40.87,645.0,5877.00,0.9590
6499,359.041470000,14.04000,27.10,0.25,181.0,4596.00,0.6960
6500,0.523630210,3.45121,52.26,3324.98,1940.0,5407.00,0.7450
6501,0.523632451,1.99000,1.08,188657.97,5313.0,8277.00,3.5180
6502,492.252990000,5.07700,1.80,0.59,224.0,5755.00,0.9360
6503,293.505607100,3.40750,48.59,1.16,265.0,5455.00,1.0060
6504,25.952470000,12.94500,1.56,189.06,946.0,7351.00,1.6790
6505,4.345733490,2.24600,0.86,415.52,1151.0,5967.00,0.9760
6506,288.079370000,3.16100,3.01,1.25,269.0,5825.00,0.9650
6507,484.583359270,3.20000,,,,,
6508,288.285213000,5.34300,2.20,2.25,312.0,6171.00,1.1270
6509,198.895864000,4.19300,3.33,1.14,264.0,5184.00,0.8080
6510,19.938266360,1.77000,,,,,
6511,491.080270000,7.42000,1.86,0.79,241.0,5931.00,0.9970
6512,3.350209754,4.43333,1447.13,1777.46,1656.0,6657.00,1.5010
6513,628.592314000,3.60300,6.99,2.57,323.0,5058.00,3.1170
6514,471.377870000,16.91000,1.31,1.20,267.0,5831.00,1.3050
6515,52.690922960,2.31000,,,,,
6516,425.229270000,6.76000,1.40,0.06,125.0,3803.00,0.4920
6517,37.715082870,1.80000,,,,,
6518,5.177906500,5.36600,2.93,1692.64,1636.0,5921.00,2.5890
6519,474.228970000,13.05000,2.00,0.60,225.0,5818.00,0.9250
6520,371.506310000,8.85400,2.88,0.80,242.0,5696.00,0.9240
6521,606.914887680,5.96000,,,,,
6522,5.243318990,11.13700,0.83,138.45,875.0,5430.00,0.7350
6523,47.032047800,5.89200,1.98,13.83,492.0,5370.00,1.0550
