period,tranDur,radE,earthFlux,eqTemp,effTemp,radS,actual_label,predicted_label,confidence_positive,confidence_negative
0.087456,0.182570,0.070110,0.006626,0.072800,0.770000,0.211100,0.000000,0.000000,0.039288,0.960712
0.000934,0.063520,0.003180,0.152826,0.159400,0.540200,0.081500,0.000000,0.000000,0.049243,0.950757
0.001386,0.029910,0.078600,0.493980,0.213700,0.622600,0.159400,0.000000,0.000000,0.019565,0.980435
0.058497,0.345800,0.027129,0.003759,0.122600,0.060096,0.135000,1.000000,1.000000,0.932626,0.067374
0.000955,0.010613,0.000810,0.691347,0.232500,0.609200,0.136300,0.000000,0.000000,0.122952,0.877048
0.011923,0.311900,0.306660,0.407712,0.395800,0.065340,0.204000,0.000000,0.000000,0.253695,0.746305
0.006040,0.019800,0.001300,0.011856,0.084100,0.529700,0.082500,1.000000,1.000000,0.864609,0.135391
0.003468,0.023610,0.001290,0.034357,0.109800,0.557600,0.082900,1.000000,1.000000,0.656611,0.343389
0.000752,0.024273,0.106660,1.597836,0.286900,0.577000,0.222100,0.000000,0.000000,0.028468,0.971532
0.024153,0.044510,0.000970,0.005715,0.070100,0.622300,0.109500,1.000000,1.000000,0.853445,0.146555
0.001367,0.033770,0.043450,0.091099,0.140300,0.535300,0.075700,0.000000,0.000000,0.007677,0.992323
0.277114,0.039260,0.017560,0.003166,0.060500,0.511700,0.754900,1.000000,0.000000,0.267064,0.732936
0.030160,0.078740,0.004540,0.011569,0.083600,0.501000,0.305100,1.000000,1.000000,0.846126,0.153874
0.021425,0.516300,0.213705,0.387115,0.390700,0.078930,0.202000,1.000000,0.000000,0.346046,0.653954
0.005871,0.025736,0.001440,0.003399,0.061600,0.416600,0.061200,1.000000,1.000000,0.926120,0.073880
0.020291,0.073396,0.010408,0.000221,0.055281,0.031940,0.028750,1.000000,1.000000,0.900564,0.099436
0.009949,0.032922,0.029190,0.005793,0.070400,0.515200,0.078600,0.000000,0.000000,0.186739,0.813261
0.005241,0.101700,0.167968,0.160946,0.313700,0.058600,0.195000,0.000000,1.000000,0.659678,0.340322
0.008011,0.023120,0.001720,0.000990,0.045300,0.371300,0.047000,1.000000,1.000000,0.936527,0.063473
0.031202,0.021566,0.008310,0.000159,0.028600,0.374800,0.044900,1.000000,1.000000,0.715135,0.284865
0.113374,0.286113,0.026195,0.000334,0.061292,0.047650,0.076868,1.000000,1.000000,0.957290,0.042710
0.036516,0.036577,0.002550,0.000771,0.042500,0.484700,0.078100,1.000000,1.000000,0.931471,0.068529
0.048894,0.284800,0.128723,0.002274,0.108100,0.056390,0.162000,1.000000,1.000000,0.932007,0.067993
0.035333,0.059660,0.001550,0.004752,0.067000,0.578800,0.147400,1.000000,1.000000,0.913256,0.086744
0.052672,0.174300,0.060292,0.000484,0.073400,0.049300,0.080000,1.000000,1.000000,0.949415,0.050585
0.015571,0.022940,0.000720,0.000598,0.039900,0.387200,0.055700,1.000000,1.000000,0.757419,0.242581
0.001012,0.046617,0.114400,1.321577,0.273700,0.698700,0.171600,0.000000,0.000000,0.008812,0.991188
0.005189,0.050534,0.005200,0.475081,0.211800,0.952300,0.194100,0.000000,0.000000,0.375946,0.624054
0.039472,0.199300,0.187538,0.004065,0.125000,0.063510,0.137000,1.000000,1.000000,0.898029,0.101971
0.155178,0.125724,0.094826,0.001864,0.094238,0.063149,0.149694,1.000000,1.000000,0.863616,0.136384
0.066716,0.038550,0.002200,0.000618,0.040200,0.544700,0.085900,1.000000,1.000000,0.870351,0.129649
0.165756,0.084500,15.049800,0.000596,0.039800,0.580000,0.141200,0.000000,0.000000,0.211917,0.788083
0.000594,0.020188,0.266990,0.141470,0.156400,0.475600,0.066700,0.000000,0.000000,0.076308,0.923692
0.007849,0.037470,0.000810,0.017298,0.092500,0.567800,0.099000,1.000000,1.000000,0.861013,0.138987
0.003607,0.010418,0.002040,0.028323,0.104600,0.550800,0.084000,1.000000,1.000000,0.826276,0.173724
0.071367,0.219064,0.033079,0.001705,0.092162,0.055590,0.101775,1.000000,1.000000,0.923075,0.076925
0.026007,0.293703,0.088614,0.013469,0.154509,0.066730,0.114339,1.000000,1.000000,0.776988,0.223012
0.009942,0.024530,0.019640,0.007656,0.075400,0.521300,0.091700,0.000000,0.000000,0.377773,0.622227
0.017551,0.238195,0.331494,0.073167,0.235884,0.058890,0.240127,1.000000,0.000000,0.247411,0.752589
0.005901,0.021979,0.001940,0.001654,0.051400,0.373100,0.049800,1.000000,1.000000,0.932949,0.067051
0.082175,0.086640,0.002240,0.000892,0.044100,0.624700,0.095400,1.000000,1.000000,0.887565,0.112435
0.249362,0.083559,0.048690,0.000214,0.030800,0.594000,0.102000,0.000000,0.000000,0.064525,0.935475
0.075811,0.445700,0.115863,0.003219,0.118000,0.062576,0.114000,1.000000,1.000000,0.904548,0.095452
0.027240,0.164900,0.109383,0.001930,0.103800,0.053660,0.093000,1.000000,1.000000,0.947192,0.052808
0.000994,0.007645,0.002320,2.658840,0.325700,0.685400,0.271500,0.000000,0.000000,0.111670,0.888330
0.041509,0.225600,0.083180,0.000706,0.080700,0.044600,0.073000,0.000000,1.000000,0.954584,0.045416
0.022920,0.318125,0.132497,0.016372,0.162235,0.062080,0.126526,1.000000,1.000000,0.912072,0.087928
0.012191,0.018832,0.002460,0.008001,0.076300,0.551600,0.096700,1.000000,1.000000,0.929638,0.070362
0.000932,0.020472,0.017720,0.173447,0.164700,0.547000,0.077700,0.000000,0.000000,0.103306,0.896694
0.035852,0.301972,0.145432,0.005472,0.123353,0.058520,0.106725,1.000000,1.000000,0.948782,0.051218
0.001245,0.021520,0.001480,0.199655,0.170400,0.598200,0.096000,0.000000,0.000000,0.283343,0.716657
0.011971,0.027607,0.005840,0.028097,0.104400,0.631200,0.146400,0.000000,1.000000,0.680642,0.319358
0.042032,0.116768,0.079170,0.003534,0.062200,0.661800,0.111700,0.000000,0.000000,0.040568,0.959432
0.000567,0.037520,0.023190,0.674252,0.231300,0.610800,0.103000,0.000000,0.000000,0.031715,0.968285
0.011702,0.026658,0.016150,0.006316,0.071900,0.575800,0.076200,0.000000,0.000000,0.367099,0.632901
0.046607,0.286300,0.215363,0.014361,0.171500,0.086080,0.260000,1.000000,0.000000,0.410105,0.589895
0.012928,0.024900,0.000640,0.000326,0.034300,0.357800,0.037500,1.000000,1.000000,0.773443,0.226557
0.027303,0.264500,0.137961,0.009457,0.154400,0.063070,0.139000,1.000000,1.000000,0.892838,0.107162
0.392942,0.110550,0.001600,0.000343,0.034700,0.659600,0.144000,0.000000,0.000000,0.382059,0.617941
0.018458,0.033703,0.002500,0.003781,0.063200,0.531100,0.094800,1.000000,1.000000,0.913949,0.086051
0.072148,0.401478,0.101240,0.001916,0.094890,0.054403,0.108637,1.000000,1.000000,0.952728,0.047272
0.095314,0.167300,0.022479,0.000194,0.058400,0.045040,0.072000,1.000000,1.000000,0.958308,0.041692
0.089535,0.269600,0.023589,0.000456,0.072300,0.050295,0.076000,1.000000,1.000000,0.960016,0.039984
0.029745,0.226950,0.003600,0.002274,0.055700,0.533400,0.100400,0.000000,0.000000,0.412264,0.587736
0.025369,0.047460,0.001670,0.007690,0.075500,0.612600,0.140600,1.000000,1.000000,0.888404,0.111596
0.054561,0.310000,0.057874,0.007970,0.148000,0.074650,0.151000,0.000000,1.000000,0.820375,0.179625
0.070731,0.381900,0.026917,0.002427,0.109900,0.056560,0.141000,1.000000,1.000000,0.901228,0.098772
0.035104,0.200000,0.013287,0.000647,0.072337,0.040200,0.063937,1.000000,1.000000,0.970881,0.029119
0.060784,0.211700,0.020745,0.000157,0.055400,0.036300,0.047000,1.000000,1.000000,0.967484,0.032516
0.079178,0.315064,0.065931,0.000887,0.078272,0.053220,0.084048,1.000000,1.000000,0.942971,0.057029
0.015136,0.244007,0.083090,0.141449,0.278144,0.060170,0.293328,0.000000,0.000000,0.219730,0.780270
0.001714,0.020673,0.025000,0.011002,0.082700,0.387400,0.053500,1.000000,0.000000,0.144016,0.855984
0.002622,0.047350,0.001640,0.135914,0.154800,0.586400,0.136900,0.000000,1.000000,0.768389,0.231611
4.050757,0.533900,0.093157,0.000001,0.013700,0.048310,0.093000,0.000000,1.000000,0.910900,0.089100
0.003600,0.023960,0.000500,0.018281,0.093800,0.505100,0.072100,1.000000,1.000000,0.710842,0.289158
0.003421,0.017670,0.002270,0.038268,0.112900,0.537000,0.096600,1.000000,1.000000,0.899729,0.100271
0.471378,0.169100,0.001310,0.000120,0.026700,0.583100,0.130500,0.000000,0.000000,0.399198,0.600802
0.018755,0.030331,0.001670,0.000503,0.038200,0.397600,0.054000,1.000000,1.000000,0.903636,0.096364
0.035298,0.190700,0.032077,0.004892,0.131000,0.066270,0.137000,0.000000,1.000000,0.746710,0.253290
0.001827,0.019640,0.005950,0.292517,0.187700,0.531100,0.176900,1.000000,0.000000,0.412329,0.587671
0.030774,0.357900,0.136438,0.024464,0.195900,0.072770,0.175000,1.000000,1.000000,0.930746,0.069254
0.034084,0.013521,0.036050,0.001546,0.050600,0.525200,0.092200,1.000000,0.000000,0.290543,0.709457
0.069604,0.373400,0.119060,0.003025,0.116100,0.058370,0.136000,1.000000,1.000000,0.938887,0.061113
0.010061,0.045718,0.002580,0.015416,0.089900,0.570500,0.114000,1.000000,1.000000,0.965697,0.034303
0.061459,0.280800,0.184029,0.003514,0.120600,0.072310,0.160000,1.000000,1.000000,0.896732,0.103268
0.031003,0.182600,0.182920,0.003835,0.123200,0.063230,0.167000,1.000000,1.000000,0.899961,0.100039
0.000540,0.139300,0.006200,2.633517,0.324900,0.729600,0.149800,0.000000,0.000000,0.027816,0.972184
0.027543,0.147100,0.021136,0.000370,0.068600,0.035730,0.054000,1.000000,1.000000,0.957993,0.042007
0.001540,0.018325,0.032540,8.688972,0.437900,0.496400,1.515500,0.000000,0.000000,0.095558,0.904442
0.004465,0.040221,0.043210,0.025997,0.102400,0.574300,0.085300,0.000000,0.000000,0.027322,0.972678
0.020360,0.021521,0.000800,0.000138,0.027600,0.341900,0.034400,1.000000,1.000000,0.793914,0.206086
0.006767,0.044921,0.052840,0.017898,0.093300,0.592600,0.084300,0.000000,0.000000,0.028507,0.971493
0.002942,0.015190,0.001420,0.034464,0.109800,0.543600,0.081900,1.000000,1.000000,0.721812,0.278188
0.132414,0.398900,0.044877,0.000931,0.086500,0.060621,0.120000,1.000000,1.000000,0.865063,0.134937
0.027887,0.189002,0.096651,0.000519,0.068472,0.036540,0.058711,1.000000,1.000000,0.966939,0.033061
0.053433,0.142600,0.104171,0.000529,0.075100,0.057760,0.126000,0.000000,1.000000,0.930806,0.069194
0.058585,0.035939,0.149980,0.005916,0.070700,0.637900,0.199400,0.000000,0.000000,0.086820,0.913180
0.061215,0.386100,0.176327,0.007257,0.144500,0.063560,0.124000,1.000000,1.000000,0.897078,0.102922
0.013061,0.063400,0.019984,0.000627,0.078300,0.040720,0.068000,1.000000,1.000000,0.912635,0.087365
0.043702,0.378088,0.154523,0.007726,0.134467,0.066471,0.123067,1.000000,1.000000,0.931314,0.068686
0.001825,0.042551,0.055440,0.188022,0.168000,0.641300,0.094100,0.000000,0.000000,0.005526,0.994474
0.197511,0.111060,0.009520,0.000554,0.039100,0.561600,0.167400,1.000000,1.000000,0.888005,0.111995
0.116208,0.562906,0.032076,0.002393,0.100311,0.063290,0.139619,1.000000,1.000000,0.878242,0.121758
0.004427,0.016116,0.005430,0.019940,0.095800,0.551100,0.074600,0.000000,1.000000,0.726853,0.273147
0.027667,0.063150,0.002040,0.003527,0.062200,0.561600,0.111100,1.000000,1.000000,0.936296,0.063704
0.004629,0.055882,0.013543,0.000647,0.072340,0.030430,0.018862,1.000000,1.000000,0.877360,0.122640
0.157323,0.219232,0.056660,0.000361,0.035100,0.610900,0.098900,0.000000,0.000000,0.034835,0.965165
0.010192,0.061650,0.001390,0.040417,0.114400,0.621200,0.168400,1.000000,1.000000,0.760586,0.239414
0.041673,0.405600,0.125792,0.011603,0.162500,0.065520,0.159000,1.000000,1.000000,0.947119,0.052881
0.000934,0.041560,0.000640,0.372337,0.199300,0.622300,0.100600,0.000000,0.000000,0.041655,0.958345
0.001814,0.030646,0.426980,4.789179,0.377300,0.482200,1.289900,0.000000,0.000000,0.025213,0.974787
0.090941,0.438900,0.080984,0.001803,0.102000,0.057598,0.156000,1.000000,1.000000,0.891207,0.108793
0.023340,0.020540,0.002210,0.003094,0.060100,0.553000,0.089200,1.000000,1.000000,0.880112,0.119888
0.000575,0.008463,0.001300,3.452816,0.347800,0.621500,0.239600,0.000000,0.000000,0.128657,0.871343
0.105740,0.404000,0.094390,0.001711,0.100700,0.065190,0.127000,1.000000,1.000000,0.927602,0.072398
0.220720,0.081860,0.002000,0.000072,0.023500,0.515000,0.069600,1.000000,0.000000,0.444802,0.555198
0.123833,0.540462,0.025885,0.000100,0.045336,0.038940,0.061565,1.000000,1.000000,0.889642,0.110358
0.051810,0.063430,0.002600,0.000671,0.041000,0.519100,0.082600,1.000000,1.000000,0.911523,0.088477
0.002346,0.016795,0.001230,0.023338,0.099700,0.476900,0.071400,1.000000,1.000000,0.883011,0.116989
0.038529,0.220416,0.188912,0.009745,0.142499,0.063060,0.135595,1.000000,1.000000,0.796163,0.203837
0.034846,0.091586,0.042083,0.000095,0.044781,0.032040,0.029022,1.000000,1.000000,0.898752,0.101248
0.044841,0.059020,0.002750,0.000545,0.039000,0.495500,0.072100,1.000000,1.000000,0.889290,0.110710
0.916828,0.975049,0.032399,0.000060,0.039908,0.058020,0.101814,1.000000,1.000000,0.916416,0.083584
0.005007,0.019398,0.002000,0.072694,0.132400,0.611600,0.138300,0.000000,1.000000,0.891224,0.108776
0.006232,0.028500,0.000610,0.025672,0.102100,0.584300,0.108400,1.000000,1.000000,0.928168,0.071832
0.076686,0.479400,0.088279,0.004804,0.130400,0.060660,0.196000,1.000000,1.000000,0.881607,0.118393
0.074925,0.607200,0.057313,0.011095,0.160700,0.052420,0.212000,1.000000,1.000000,0.802734,0.197266
0.055822,0.054570,0.002130,0.000485,0.037900,0.516200,0.073600,1.000000,1.000000,0.822162,0.177838
0.037719,0.292300,0.100329,0.051816,0.236300,0.100970,0.462000,0.000000,1.000000,0.515619,0.484381
0.025973,0.274035,0.237348,0.053512,0.218138,0.070540,0.210753,1.000000,0.000000,0.438729,0.561270
0.155175,0.532200,0.024359,0.002070,0.105600,0.057800,0.134000,1.000000,1.000000,0.896156,0.103844
0.008604,0.030100,0.000940,0.018996,0.094700,0.625000,0.098600,1.000000,1.000000,0.763942,0.236058
0.007786,0.077880,0.000680,0.018392,0.093900,0.604500,0.095400,1.000000,1.000000,0.662214,0.337786
0.022183,0.051364,0.002780,0.004124,0.064600,0.556500,0.103000,1.000000,1.000000,0.956377,0.043623
0.065587,0.219600,0.025671,0.000303,0.065300,0.043370,0.066000,1.000000,1.000000,0.970499,0.029501
0.031057,0.034010,0.001850,0.001257,0.048000,0.539500,0.073400,1.000000,1.000000,0.776811,0.223189
0.007298,0.030240,0.001600,0.009004,0.078600,0.511900,0.083400,1.000000,1.000000,0.882962,0.117038
0.165740,0.249393,0.057540,0.005410,0.069200,0.501900,0.683600,0.000000,0.000000,0.136569,0.863431
0.028641,0.241700,0.155276,0.005911,0.137300,0.060820,0.153000,1.000000,1.000000,0.861048,0.138952
0.078729,0.375996,0.150953,0.001665,0.091621,0.050700,0.126000,1.000000,1.000000,0.886813,0.113187
0.003763,0.016011,0.001630,0.019067,0.094800,0.510300,0.078700,1.000000,1.000000,0.899717,0.100283
0.182453,0.027210,0.001260,0.000289,0.033200,0.616400,0.092700,1.000000,0.000000,0.380231,0.619769
0.012433,0.078100,0.001880,0.011717,0.083900,0.548000,0.122900,1.000000,1.000000,0.933861,0.066139
0.009334,0.066430,0.001690,0.032368,0.108200,0.535400,0.186300,1.000000,1.000000,0.764384,0.235616
0.000679,0.012188,0.001400,0.298278,0.188300,0.544000,0.091300,1.000000,0.000000,0.376695,0.623305
0.001390,0.011930,0.003390,0.181613,0.166500,0.599900,0.095000,0.000000,0.000000,0.279206,0.720794
0.003273,0.017292,0.000810,0.003605,0.062500,0.375800,0.049600,1.000000,1.000000,0.855413,0.144587
0.018321,0.142301,0.013617,0.001728,0.092474,0.043680,0.068476,1.000000,1.000000,0.924261,0.075739
0.001333,0.029150,0.001060,0.107699,0.146100,0.554700,0.082000,0.000000,0.000000,0.061706,0.938294
0.017236,0.042090,0.001980,0.006385,0.072100,0.554300,0.111100,1.000000,1.000000,0.940559,0.059441
0.033098,0.226765,0.124316,0.002417,0.100560,0.049530,0.085862,1.000000,1.000000,0.967445,0.032555
0.002295,0.016540,0.001180,0.068151,0.130400,0.563700,0.090900,1.000000,1.000000,0.785978,0.214022
0.188156,0.415300,0.144430,0.000358,0.068100,0.056410,0.114000,1.000000,1.000000,0.939645,0.060355
0.001995,0.052970,0.000460,0.007820,0.075800,0.379900,0.051000,1.000000,0.000000,0.093116,0.906884
0.008361,0.062870,0.001490,0.017604,0.092900,0.577100,0.106800,0.000000,1.000000,0.921176,0.078824
0.000445,0.035390,0.035740,1.017711,0.256200,0.616700,0.106400,0.000000,0.000000,0.009077,0.990923
0.044164,0.181000,0.078961,0.001778,0.101700,0.062730,0.093000,1.000000,1.000000,0.815382,0.184618
0.240571,0.111640,0.002930,0.000196,0.030200,0.614600,0.094300,1.000000,0.000000,0.429843,0.570157
0.029038,0.351100,0.134427,0.055929,0.240900,0.065700,0.151000,0.000000,1.000000,0.850446,0.149554
0.008823,0.067350,0.001130,0.017613,0.092900,0.560200,0.112100,1.000000,1.000000,0.929098,0.070902
0.002325,0.167910,0.009760,0.923482,0.250100,0.704600,0.272400,0.000000,0.000000,0.046241,0.953759
0.029359,0.293000,0.143093,0.012157,0.164500,0.058960,0.177000,1.000000,1.000000,0.932765,0.067235
0.049433,0.314700,0.064030,0.003115,0.117000,0.055740,0.173000,1.000000,1.000000,0.869442,0.130558
0.055885,0.022830,0.002110,0.000870,0.043800,0.566800,0.086800,0.000000,1.000000,0.759873,0.240127
0.362858,0.170300,0.001900,0.000366,0.035300,0.674000,0.147100,0.000000,0.000000,0.249150,0.750850
0.207248,0.061590,0.001560,0.000030,0.018900,0.433900,0.055300,1.000000,1.000000,0.561735,0.438265
0.000909,0.034411,0.048790,0.488960,0.213000,0.637000,0.110600,0.000000,0.000000,0.010128,0.989872
0.012680,0.102700,0.022471,0.005049,0.132000,0.054770,0.095000,0.000000,1.000000,0.879993,0.120007
0.140064,0.197100,0.022632,0.000193,0.058300,0.058990,0.133000,1.000000,1.000000,0.922355,0.077645
0.014345,0.093489,0.013932,0.000540,0.069129,0.034210,0.037103,1.000000,1.000000,0.951343,0.048657
0.004791,0.026030,0.001360,0.022724,0.099000,0.552700,0.086600,1.000000,1.000000,0.837414,0.162586
0.002178,0.016450,0.000780,0.096316,0.142100,0.601400,0.095800,0.000000,1.000000,0.539888,0.460112
0.331815,0.105600,0.001840,0.000120,0.026700,0.602900,0.095600,0.000000,0.000000,0.290729,0.709271
0.001066,0.017499,0.384260,16.180681,0.511800,0.624400,1.010500,0.000000,0.000000,0.033186,0.966814
0.007029,0.028530,0.000920,0.021266,0.097400,0.597700,0.102200,0.000000,1.000000,0.880403,0.119597
0.013930,0.107995,0.029539,0.004115,0.114871,0.044520,0.072964,1.000000,1.000000,0.591308,0.408692
0.002216,0.015150,0.000570,0.055044,0.123600,0.534900,0.083600,0.000000,1.000000,0.710570,0.289430
0.003900,0.037700,0.023780,0.058232,0.125300,0.640700,0.095500,0.000000,0.000000,0.053993,0.946007
0.035323,0.190100,0.034020,0.000640,0.078700,0.040030,0.066000,1.000000,1.000000,0.960950,0.039050
0.010209,0.062640,0.000920,0.029642,0.105800,0.618800,0.152400,1.000000,1.000000,0.769838,0.230162
0.000567,0.049370,0.000750,0.560862,0.220400,0.594900,0.096200,0.000000,0.000000,0.050532,0.949468
0.001761,0.051890,0.001530,1.581872,0.286000,0.878400,0.196700,0.000000,0.000000,0.063231,0.936769
0.016843,0.156700,0.140651,0.003684,0.122000,0.049597,0.494000,1.000000,1.000000,0.667371,0.332629
0.015335,0.038970,0.005000,0.003267,0.061000,0.525100,0.081700,1.000000,1.000000,0.757996,0.242004
0.017794,0.043194,0.033300,0.005588,0.069700,0.578000,0.100000,0.000000,0.000000,0.033911,0.966089
0.115589,0.236800,0.051419,0.000190,0.058100,0.050290,0.080000,1.000000,1.000000,0.911438,0.088562
0.048740,0.412500,0.143194,0.008194,0.149000,0.065044,0.180000,1.000000,1.000000,0.945116,0.054884
0.011960,0.235000,0.154837,0.073340,0.257800,0.071080,0.155000,0.000000,1.000000,0.806699,0.193301
0.057114,0.021820,0.001820,0.001764,0.052300,0.613600,0.110600,0.000000,1.000000,0.735691,0.264309
0.001848,0.018904,0.001510,0.084380,0.137400,0.576300,0.084200,1.000000,0.000000,0.402831,0.597169
0.548084,0.176600,0.002350,0.000058,0.022200,0.578000,0.100000,0.000000,0.000000,0.180014,0.819986
0.089465,0.098800,0.002570,0.002143,0.054900,0.519200,0.246000,0.000000,1.000000,0.863443,0.136557
0.061156,0.194100,0.015617,0.001530,0.097900,0.052840,0.085000,1.000000,1.000000,0.966529,0.033471
0.025026,0.277100,0.049008,0.084539,0.267100,0.056030,0.091000,1.000000,0.000000,0.136220,0.863780
0.011344,0.144450,0.017532,0.014667,0.157835,0.056830,0.084684,1.000000,1.000000,0.810231,0.189769
0.060928,0.063336,0.002780,0.001128,0.046700,0.563800,0.102300,1.000000,1.000000,0.948085,0.051915
0.010291,0.042889,0.013430,0.023308,0.099600,0.580300,0.137300,1.000000,1.000000,0.807804,0.192196
0.005182,0.085652,0.013485,0.002551,0.101933,0.033250,0.039099,1.000000,1.000000,0.920687,0.079313
0.208774,0.356200,0.021614,0.000178,0.057200,0.053960,0.090000,1.000000,1.000000,0.961047,0.038953
0.002192,0.029453,0.035900,0.103069,0.144600,0.549900,0.112500,0.000000,0.000000,0.050523,0.949477
0.150405,0.229817,0.230693,0.000798,0.076230,0.059000,0.104310,1.000000,1.000000,0.601588,0.398412
0.074648,0.104307,0.119302,0.001853,0.094104,0.053570,0.115577,1.000000,1.000000,0.950303,0.049697
